	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.9583722999999997	0.10481507	0.98227241	1.0225818000000002	-0.24423878	1.1534162000000001	0.53031739	-1.278944e-05
2	0.74794871	-0.097458398	-1.3993314	-1.3588475	0.1286417	-1.4933776	-0.29108683	-1.278944e-05
3	-0.88357289	0.053398154	1.3512377	0.60079405	-0.16271146	1.4751299	0.23551317	1.7789023000000002
4	-0.85391593	0.052317085	1.3075455	0.78597754	-0.15686729	1.4566854	0.2292318	-1.278944e-05
5	-1.6971543999999998	-1.8416978	2.4278023999999996	2.4665431	0.17432211	3.4175807000000002	-2.949897	-1.278944e-05
6	-0.91095842	0.055205484000000006	1.3933896000000001	0.19107394	-0.16818725	1.4707149	0.24123019	-3.3219409
7	-2.3617173	0.087963986	-2.0032957	-1.9625488000000002	-0.12174266	-2.1195152999999998	0.4437249	-1.278944e-05
8	-4.0144082999999995	0.10531721	1.076602	0.32629303	-0.25056714	1.1500719	0.53200185	1.7789023000000002
9	-3.9980528	0.10526383	1.0500733	0.52864227	-0.24871765	1.146318	0.53151699	-1.278944e-05
10	-4.9669083	-1.6807953999999998	2.3660405	2.4048363999999998	0.1796866	3.2858871	-2.7693097	-1.278944e-05
11	-4.0366798	0.10548379	1.1134523	-0.088740283	-0.25313485	1.1496218999999999	0.53265387	-3.3219409
12	0.75487749	-0.096293214	-1.3951162	-2.1453785	0.12965321	-1.5007384	-0.29421362	1.7789023000000002
13	0.75401892	-0.09632471599999999	-1.3989277	-1.9202803	0.12956326	-1.5019571000000003	-0.29382618	-1.278944e-05
14	0.0746896	-2.1921658	0.16973553	0.20886219	0.50185883	0.20676813	-3.3471599999999997	-1.278944e-05
15	0.75721651	-0.096099536	-1.392123	-2.5943210999999997	0.1299754	-1.5019236	-0.29527108	-3.3219409
16	-0.91533983	0.057645474	1.4039540000000001	-0.52437753	-0.16911813	1.4258123	0.24215214	1.7789023000000002
17	-1.9306709999999998	-1.8102220000000002	2.7185897	1.9666822	0.10005013	3.404397	-2.9212954	1.7789023000000002
18	-0.91748275	0.055755734	1.4034806	0.049413285999999994	-0.16949284	1.4677548	0.24258031	-1.5430258
19	-1.8654502	-1.8103711	2.6390572	2.1160331	0.12149612	3.3970727999999997	-2.9288781000000004	-1.278944e-05
20	-0.94376607	0.059477423	1.4471013000000001	-1.8342359000000001	-0.17481847	1.4213956	0.2479828	-3.3219409
21	-2.0338891	-1.8009832	2.8437595	1.6399656000000002	0.064647235	3.4018013	-2.9098987000000003	-3.3219409
