	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.8591206	0.12853531	1.0061093	1.0465856	-0.27905695	1.0841208999999998	0.70508303	-1.2789254e-05
2	0.56736788	-0.081385427	-1.4003841000000001	-1.3599586000000001	0.09616459699999999	-1.4445511999999998	-0.26330182	-1.2789254e-05
3	-0.74022486	0.057431502999999995	1.3794753999999998	0.63001391	-0.13011755	1.4423913000000002	0.2631455	1.7780441999999999
4	-0.72442195	0.056291672	1.3500812	0.82862586	-0.12720846	1.4246393999999998	0.25840713	-1.2789254e-05
5	-2.0035832	-1.6467919999999998	3.1944334999999997	3.2332144	0.14231256	4.0003652999999995	-2.7831843999999997	-1.2789254e-05
6	-0.74655462	0.058417211	1.3956965000000001	0.1934408	-0.13137743	1.4371465	0.26503975	-3.3219409
7	-2.5786512000000004	0.11148238	-2.1207743999999997	-2.0800883999999997	-0.19561168	-2.1783789000000002	0.61192792	-1.2789254e-05
8	-3.8719159	0.12877106	1.0454679	0.29613954	-0.280278	1.0805533999999999	0.70568091	1.7780441999999999
9	-3.8664552000000003	0.12871121	1.0319697	0.51065047	-0.27979545	1.0768401	0.70542705	-1.2789254e-05
10	-5.251406200000001	-1.4915642	3.1041496	3.1430015	0.14967828	3.8397586	-2.5746229	-1.2789254e-05
11	-3.8771449000000002	0.12885854	1.060885	-0.14124551	-0.28077264	1.0800246	0.70592369	-3.3219409
12	0.57730749	-0.081853734	-1.4065961999999999	-2.1560478	0.097704189	-1.4520405	-0.26840754	1.7780441999999999
13	0.57573506	-0.081735472	-1.4080781999999998	-1.9295038	0.097474515	-1.4532844999999999	-0.2675988	-1.2789254e-05
14	-0.20719498	-1.9935392	0.77457092	0.81367707	0.4359958	0.84353953	-3.2396392999999994	-1.2789254e-05
15	0.58065453	-0.082078738	-1.4073514	-2.609633	0.09821468800000001	-1.4532040000000002	-0.27013066	-3.3219409
16	-0.72985697	0.058549025	1.3751521999999998	-0.55115952	-0.12851422	1.3915642	0.26006218	1.7780441999999999
17	-2.1796659	-1.6199729999999999	3.4250364999999996	2.674059	0.092050286	3.9820684999999996	-2.7580068	1.7780441999999999
18	-0.74725381	0.05865459	1.3984368999999999	0.044553864000000006	-0.13153613	1.4339576	0.26525006	-1.5438839
19	-2.1290065	-1.6224631999999999	3.3603872999999997	2.8374068	0.10682834	3.9750143	-2.7649812000000002	-1.2789254e-05
20	-0.73579909	0.059531339	1.3908078000000001	-1.8905593	-0.129705	1.3863097	0.26185027	-3.3219409
21	-2.2559245	-1.6111619	3.522175	2.3184231	0.06899986400000001	3.9778545	-2.747898	-3.3219409
