	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.9860282999999996	0.11984954	0.87978707	0.9199301	-0.21662482	1.2173731	0.37684278	-1.3040827e-05
2	0.9650861	-0.14304029	-1.3645301	-1.3239595	0.16684274	-1.5571137	-0.30321293	-1.3040827e-05
3	-0.96820151	0.065873297	1.2760163	0.51819305	-0.19781351	1.5087041	0.18438465	1.7858977999999999
4	-0.9147008	0.066304088	1.2083233	0.68662869	-0.18560567	1.4899076	0.17662585	-1.3040827e-05
5	-1.2847268	-2.1352366000000003	1.6803028000000002	1.7191903999999998	0.22950256	2.7986389	-3.0966271	-1.3040827e-05
6	-1.0333745	0.068715773	1.3603261	0.15794048	-0.21321375	1.5056601	0.19351058	-3.3219411
7	-2.1261329	0.098054051	-1.8382613	-1.7973616999999997	-0.03996231	-2.0668992	0.30246799	-1.3040827e-05
8	-4.1247521	0.12093084	1.0665966999999998	0.30892937	-0.23856082	1.2144853	0.37950995	1.7858977999999999
9	-4.0863192	0.12114388	1.0163758	0.49483552	-0.23240856	1.2107513	0.37879602	-1.3040827e-05
10	-4.5718785	-1.9497773999999997	1.6399563000000001	1.6788838	0.2321382	2.6936777000000003	-2.9353916	-1.3040827e-05
11	-4.1798817999999995	0.12119207	1.1405033000000002	-0.061735423	-0.24789301	1.2141659	0.38050169	-3.3219411
12	0.95794377	-0.1382099	-1.3385354	-2.0959581999999997	0.16543396	-1.5630256	-0.30042445	1.7858977999999999
13	0.95963325	-0.13832105	-1.3471876	-1.8684292000000002	0.16583762	-1.5642943999999999	-0.30108195	-1.3040827e-05
14	0.45772456	-2.5256122000000003	-0.39784739	-0.35855731	0.579447	-0.46015166	-3.4487297	-1.3040827e-05
15	0.95596104	-0.13724643	-1.3277995	-2.5298677000000005	0.16496112	-1.5639236	-0.29965173	-3.3219411
16	-1.0883111	0.077694371	1.4294524	-0.51539883	-0.22605988	1.4637491000000002	0.20094392	1.7858977999999999
17	-1.5747083	-2.0964808999999995	2.0291682	1.2701256	0.12919188	2.7906408	-3.0653249	1.7858977999999999
18	-1.0516638999999999	0.06989259	1.3834265	0.028199386	-0.21752651	1.5031864	0.19600945	-1.5360303
19	-1.4929435	-2.0906228	1.9331577000000002	1.4102676	0.15853471	2.7836548	-3.0735907000000005	-1.3040827e-05
20	-1.1625113	0.080551416	1.5229864	-1.7582925	-0.24419725	1.4607268999999998	0.21058695	-3.3219411
21	-1.7018101000000003	-2.08744	2.1792398	0.97557195	0.080738996	2.7894467	-3.0532908	-3.3219411
