	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.6592357000000004	0.1269785	0.6432572	0.67953578	-0.26388484	0.68576999	0.69511847	-1.1521841999999999e-05
2	0.63883732	-0.096398999	-1.6023885	-1.5662291000000002	0.10792647	-1.6499987	-0.30041729	-1.1521841999999999e-05
3	-0.60836669	0.049801688	1.1629505	0.40614595	-0.10661615	1.2071553999999998	0.2225262	1.7780453
4	-0.59549878	0.04875052	1.1371479	0.61508816	-0.10425225	1.1915663	0.21841873	-1.1521841999999999e-05
5	-1.986932	-1.6486525	3.1745468	3.2097873	0.14647375	3.9626932	-2.7857008999999997	-1.1521841999999999e-05
6	-0.61231231	0.050657821	1.1759038999999998	-0.036423689	-0.10744015	1.2021253	0.22378666	-3.3219396
7	-2.4720561	0.10884951	-2.5083212	-2.4718862	-0.18937096	-2.5698002	0.60020907	-1.1521841999999999e-05
8	-3.664218	0.12715248	0.67098742	-0.08566681300000001	-0.26444489	0.6823614	0.69538621	1.7780453
9	-3.6610226000000003	0.12710593	0.66054697	0.13864227	-0.26416401	0.67920274	0.69521581	-1.1521841999999999e-05
10	-5.2146066	-1.4920368	3.0606193999999998	3.0952909	0.15824119	3.7627942	-2.5753044	-1.1521841999999999e-05
11	-3.6664193	0.12721625	0.68198276	-0.5302042	-0.26468073	0.68186899	0.69550403	-3.3219396
12	0.64832823	-0.097070432	-1.6076928999999998	-2.3645229	0.10938928	-1.6553388999999998	-0.30540996	1.7780453
13	0.64651336	-0.096880945	-1.6085764	-2.1306432999999996	0.10911941	-1.6562563999999997	-0.30445408	-1.1521841999999999e-05
14	-0.18734375	-2.0011391	0.7422945	0.77719324	0.43787264	0.80809669	-3.2472347999999998	-1.1521841999999999e-05
15	0.65161935	-0.09736340800000001	-1.6085042	-2.8208884	0.10989106	-1.6561186	-0.30714489	-3.3219396
16	-0.59511016	0.050643978	1.1535737	-0.77439424	-0.1045095	1.1592427	0.2183144	1.7780453
17	-2.1595503	-1.6219278	3.4021036000000002	2.6437722999999997	0.097577451	3.9444597000000003	-2.7607478	1.7780453
18	-0.61241068	0.050858596	1.1777674999999999	-0.18731155	-0.10749041	1.1990296999999999	0.22381991	-1.5438827
19	-2.1087908	-1.6246586	3.3368926	2.8135033	0.11226002	3.9378089	-2.7678208	-1.1521841999999999e-05
20	-0.59866958	0.051491744000000006	1.1659623	-2.1196571	-0.10526582	1.1541902	0.21945953	-3.3219396
21	-2.2342020000000002	-1.6131582	3.4975757000000005	2.2837436	0.075208147	3.9402662000000004	-2.7507269	-3.3219396
