	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.1897401000000003	0.12209413	-0.34557526	-0.32582243	-0.23227601	-0.36245186	0.66588532	-6.401006e-06
2	0.84427418	-0.14633362	-2.2229006	-2.2034057999999996	0.14122322	-2.2782119	-0.41201385	-6.401006e-06
3	-0.23837141	0.023583141000000002	0.50138663	-0.28430323	-0.041586557999999996	0.50421821	0.094311651	1.7780483
4	-0.23264249	0.02284224	0.48514731	-0.039307676	-0.040510477999999996	0.49463789	0.09215191800000001	-6.401006e-06
5	-1.9118464	-1.6561433	3.0874416	3.1055435	0.16485306	3.7994525	-2.7973584	-6.401006e-06
6	-0.23763054	0.024072757	0.50722273	-0.74488718	-0.041564939	0.4999361	0.094037661	-3.3219345000000002
7	-2.2328265	0.1019062	-3.5376883	-3.5178724000000003	-0.17503323	-3.6053565	0.57094694	-6.401006e-06
8	-3.1841154	0.12212391	-0.33746842	-1.122983	-0.2320671	-0.36522763	0.6654801	1.7780483
9	-3.1846422000000003	0.12211372	-0.34198327	-0.8662567	-0.23206099	-0.36694888	0.66551781	-6.401006e-06
10	-5.057264599999999	-1.4939518999999999	2.8725027	2.8906127	0.19299364	3.4496723	-2.5784186	-6.401006e-06
11	-3.1821917	0.12213199	-0.33389434	-1.5858385	-0.23200211	-0.36560474	0.66534122	-3.3219345000000002
12	0.85298093	-0.14771717	-2.226069	-3.0118702999999996	0.14254391	-2.2786218999999996	-0.41690201	1.7780483
13	0.85074693	-0.14733656	-2.2258557	-2.7504082999999997	0.14220736	-2.2791532	-0.41564655	-6.401006e-06
14	-0.10327715	-2.033169	0.60326536	0.62166003	0.44559125	0.65640988	-3.2801197	-6.401006e-06
15	0.856066	-0.14820337	-2.2269907000000004	-3.4792321000000004	0.1430115	-2.2785149	-0.41863711	-3.3219345000000002
16	-0.22190702	0.023771111	0.48385825	-1.4505731000000002	-0.0389202	0.46584449	0.088108801	1.7780483
17	-2.069451	-1.6299331	3.2987412000000003	2.511518	0.12170478	3.7814345	-2.7734374	1.7780483
18	-0.23664877	0.024175357999999997	0.50727762	-0.90210261	-0.041422104	0.49721225	0.093669621	-1.5438798
19	-2.0188078999999997	-1.6335737	3.2325604	2.7066504	0.13580785	3.7756083	-2.7808822999999996	-6.401006e-06
20	-0.22086577	0.024242873999999998	0.48922023	-2.8130269	-0.038847202000000004	0.46147944	0.087719011	-3.3219345000000002
21	-2.1372156	-1.6213618	3.3870413999999998	2.133434	0.10217448	3.7773303	-2.7638177	-3.3219345000000002
