	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.65334692	-4.2038563e-10	-6.6867639e-13	-1.0036366e-12	-3.2159564e-14	1.1883295e-10	0.0	2.210643e-11	2.1875017000000002e-11
2	0.00017100142	0.11242132	-0.0032788969	-0.006201963100000001	-0.00020483363	-0.44390157	205249430.0	0.032028368	0.039597113999999996
3	0.042127949000000005	2.2476558e-11	-0.65062636	6.9602075e-12	1.0104296e-10	0.0027992949	0.0	-1.5696413999999998e-06	-1.3178583e-06
4	-4.9377726e-07	-1.8069071e-12	1.9565772e-14	-0.65149444	-6.929126700000001e-07	-0.93913776	0.0	0.011317701999999999	0.013859546
5	51.501449	9.2610418e-09	2.6784489e-10	-0.00044565136	-0.6517158	157872980.0	0.0	-0.37816325	6043.4534
6	3.0552287e-06	-2.0244273e-11	2.4016448e-13	3.7172305e-09	4.965961900000001e-08	5.0666332999999995	243645170.0	-0.0008842609300000001	-0.0012743423
7	1.587315e-11	1.8329614000000002e-15	-2.1500849e-16	3.9194272e-11	5.9988686e-10	-1.1853548e-11	0.0	-0.78136266	-0.78807702
8	-3.9764179e-07	-5.8430095e-11	7.2565364e-13	8.6116492e-08	1.2137261999999999e-06	-0.99821695	206040340.0	-0.019804811999999998	-0.74869609
9	-0.65334692	-4.2038563e-10	-6.6867639e-13	-1.0036366e-12	-3.2159564e-14	1.1883295e-10	0.0	2.210643e-11	2.1875017000000002e-11
10	-0.65334692	-4.2038563e-10	-6.6867639e-13	-1.0036366e-12	-3.2159564e-14	1.1883295e-10	0.0	2.210643e-11	2.1875017000000002e-11
11	-0.65334692	-4.2038563e-10	-6.6867639e-13	-1.0036366e-12	-3.2159564e-14	1.1883295e-10	0.0	2.210643e-11	2.1875017000000002e-11
12	-0.65334692	-4.2038563e-10	-6.6867639e-13	-1.0036366e-12	-3.2159564e-14	1.1883295e-10	0.0	2.210643e-11	2.1875017000000002e-11
13	-0.65334692	-4.2038563e-10	-6.6867639e-13	-1.0036366e-12	-3.2159564e-14	1.1883295e-10	0.0	2.210643e-11	2.1875017000000002e-11
14	-0.65334692	-4.2038563e-10	-6.6867639e-13	-1.0036366e-12	-3.2159564e-14	1.1883295e-10	0.0	2.210643e-11	2.1875017000000002e-11
15	-0.65334692	-4.2038563e-10	-6.6867639e-13	-1.0036366e-12	-3.2159564e-14	1.1883295e-10	0.0	2.210643e-11	2.1875017000000002e-11
16	0.00017100142	0.11242132	-0.0032788969	-0.006201963100000001	-0.00020483363	-0.44390157	205249430.0	0.032028368	0.039597113999999996
17	0.00017100142	0.11242132	-0.0032788969	-0.006201963100000001	-0.00020483363	-0.44390157	205249430.0	0.032028368	0.039597113999999996
18	0.00017100142	0.11242132	-0.0032788969	-0.006201963100000001	-0.00020483363	-0.44390157	205249430.0	0.032028368	0.039597113999999996
19	0.00017100142	0.11242132	-0.0032788969	-0.006201963100000001	-0.00020483363	-0.44390157	205249430.0	0.032028368	0.039597113999999996
20	0.00017100142	0.11242132	-0.0032788969	-0.006201963100000001	-0.00020483363	-0.44390157	205249430.0	0.032028368	0.039597113999999996
21	0.00017100142	0.11242132	-0.0032788969	-0.006201963100000001	-0.00020483363	-0.44390157	205249430.0	0.032028368	0.039597113999999996
22	0.042127949000000005	2.2476558e-11	-0.65062636	6.9602075e-12	1.0104296e-10	0.0027992949	0.0	-1.5696413999999998e-06	-1.3178583e-06
23	0.042127949000000005	2.2476558e-11	-0.65062636	6.9602075e-12	1.0104296e-10	0.0027992949	0.0	-1.5696413999999998e-06	-1.3178583e-06
24	0.042127949000000005	2.2476558e-11	-0.65062636	6.9602075e-12	1.0104296e-10	0.0027992949	0.0	-1.5696413999999998e-06	-1.3178583e-06
25	0.042127949000000005	2.2476558e-11	-0.65062636	6.9602075e-12	1.0104296e-10	0.0027992949	0.0	-1.5696413999999998e-06	-1.3178583e-06
26	0.042127949000000005	2.2476558e-11	-0.65062636	6.9602075e-12	1.0104296e-10	0.0027992949	0.0	-1.5696413999999998e-06	-1.3178583e-06
27	-4.9377726e-07	-1.8069071e-12	1.9565772e-14	-0.65149444	-6.929126700000001e-07	-0.93913776	0.0	0.011317701999999999	0.013859546
28	-4.9377726e-07	-1.8069071e-12	1.9565772e-14	-0.65149444	-6.929126700000001e-07	-0.93913776	0.0	0.011317701999999999	0.013859546
29	-4.9377726e-07	-1.8069071e-12	1.9565772e-14	-0.65149444	-6.929126700000001e-07	-0.93913776	0.0	0.011317701999999999	0.013859546
30	-4.9377726e-07	-1.8069071e-12	1.9565772e-14	-0.65149444	-6.929126700000001e-07	-0.93913776	0.0	0.011317701999999999	0.013859546
31	51.501449	9.2610418e-09	2.6784489e-10	-0.00044565136	-0.6517158	157872980.0	0.0	-0.37816325	6043.4534
32	51.501449	9.2610418e-09	2.6784489e-10	-0.00044565136	-0.6517158	157872980.0	0.0	-0.37816325	6043.4534
33	51.501449	9.2610418e-09	2.6784489e-10	-0.00044565136	-0.6517158	157872980.0	0.0	-0.37816325	6043.4534
34	3.0552287e-06	-2.0244273e-11	2.4016448e-13	3.7172305e-09	4.965961900000001e-08	5.0666332999999995	243645170.0	-0.0008842609300000001	-0.0012743423
35	3.0552287e-06	-2.0244273e-11	2.4016448e-13	3.7172305e-09	4.965961900000001e-08	5.0666332999999995	243645170.0	-0.0008842609300000001	-0.0012743423
36	1.587315e-11	1.8329614000000002e-15	-2.1500849e-16	3.9194272e-11	5.9988686e-10	-1.1853548e-11	0.0	-0.78136266	-0.78807702
