	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.21676992	-1.9101546e-07	-3.9334117e-09	-9.5951809e-09	-3.4775847e-10	-1.8930683999999998e-08	3.7185851e-09	1.0322338e-10	1.0018864000000001e-10
2	0.00014638278	-0.012700921	-0.0011359856	-0.00374757	-0.00016122721	-0.039647489	0.00718469	0.008846652	0.011001203000000001
3	0.045369103	4.111656e-08	-0.33881533	1.7332854e-09	1.6500199e-10	0.050781355	3.0263261e-06	-2.9269676e-07	1.7123115e-05
4	-3.6296702e-07	-3.5029267e-13	-4.143375e-15	-0.3385972	1.0726148e-07	-0.20234072	-0.00025862675	-0.00030941488	-0.00041641394
5	1.6337926	1.4334806e-06	3.0125579e-08	-0.0019822489999999997	-0.33926119	645555.64	0.10235547	0.15767864	488.64894000000004
6	-1.3361541000000002e-08	-1.2107654e-14	-2.9348906e-15	-1.820846e-08	-2.2675954999999998e-07	2.4288074e-05	0.00059530636	0.00067829863	0.00088449981
7	6.432846e-09	4.6440315e-15	-1.381125e-15	4.6062745e-09	6.1753697e-08	1.0089825999999999e-08	7.9110863e-05	-0.49787364	-0.52670596
8	-1.5995842000000002e-07	-2.4547024e-14	5.5245e-15	-4.632143e-08	-5.8194931e-07	-0.053469595999999994	0.0020851301999999998	0.001706663	-0.39898517
9	-0.21676992	-1.9101546e-07	-3.9334117e-09	-9.5951809e-09	-3.4775847e-10	-1.8930683999999998e-08	3.7185851e-09	1.0322338e-10	1.0018864000000001e-10
10	-0.21676992	-1.9101546e-07	-3.9334117e-09	-9.5951809e-09	-3.4775847e-10	-1.8930683999999998e-08	3.7185851e-09	1.0322338e-10	1.0018864000000001e-10
11	-0.21676992	-1.9101546e-07	-3.9334117e-09	-9.5951809e-09	-3.4775847e-10	-1.8930683999999998e-08	3.7185851e-09	1.0322338e-10	1.0018864000000001e-10
12	-0.21676992	-1.9101546e-07	-3.9334117e-09	-9.5951809e-09	-3.4775847e-10	-1.8930683999999998e-08	3.7185851e-09	1.0322338e-10	1.0018864000000001e-10
13	-0.21676992	-1.9101546e-07	-3.9334117e-09	-9.5951809e-09	-3.4775847e-10	-1.8930683999999998e-08	3.7185851e-09	1.0322338e-10	1.0018864000000001e-10
